episode, reward, epsilon, hasWon
175, -29.00, 0.94, false
176, -33.00, 0.94, false
177, -29.00, 0.94, false
178, -31.00, 0.94, false
179, -30.00, 0.94, false
180, -29.00, 0.94, false
181, -30.00, 0.94, false
182, 24.00, 0.94, true
183, -29.00, 0.94, false
184, -36.00, 0.94, false
185, -30.00, 0.94, false
186, -29.00, 0.94, false
187, -29.00, 0.94, false
188, -32.00, 0.94, false
189, -29.00, 0.94, false
190, -29.00, 0.94, false
191, -29.00, 0.94, false
192, -28.00, 0.94, false
193, -31.00, 0.94, false
194, -30.00, 0.94, false
195, -31.00, 0.93, false
196, 24.00, 0.93, true
197, -30.00, 0.93, false
198, 24.00, 0.93, true
199, -34.00, 0.93, false
200, -31.00, 0.93, false
201, -29.00, 0.93, false
202, -30.00, 0.93, false
203, -31.00, 0.93, false
204, -33.00, 0.93, false
205, -29.00, 0.93, false
206, -28.00, 0.93, false
207, -30.00, 0.93, false
208, -27.00, 0.93, false
209, -29.00, 0.93, false
210, -29.00, 0.93, false
211, -29.00, 0.93, false
212, -28.00, 0.93, false
213, -30.00, 0.93, false
214, -34.00, 0.93, false
215, -30.00, 0.93, false
216, -29.00, 0.93, false
217, 22.00, 0.93, true
218, -29.00, 0.93, false
219, -28.00, 0.93, false
220, 24.00, 0.93, true
221, 22.00, 0.93, true
222, -28.00, 0.93, false
223, -29.00, 0.93, false
224, -35.00, 0.93, false
225, -33.00, 0.92, false
226, -30.00, 0.92, false
227, -30.00, 0.92, false
228, -29.00, 0.92, false
229, -28.00, 0.92, false
230, -32.00, 0.92, false
231, -27.00, 0.92, false
232, -29.00, 0.92, false
233, -27.00, 0.92, false
234, -27.00, 0.92, false
235, -29.00, 0.92, false
236, -29.00, 0.92, false
237, -28.00, 0.92, false
238, -33.00, 0.92, false
239, -27.00, 0.92, false
240, -29.00, 0.92, false
241, -31.00, 0.92, false
242, -31.00, 0.92, false
243, -33.00, 0.92, false
244, -31.00, 0.92, false
245, 24.00, 0.92, true
246, -28.00, 0.92, false
247, -29.00, 0.92, false
248, -29.00, 0.92, false
249, -29.00, 0.92, false
250, -28.00, 0.92, false
251, -31.00, 0.92, false
252, -30.00, 0.92, false
253, -33.00, 0.92, false
254, -28.00, 0.92, false
255, -31.00, 0.91, false
256, -33.00, 0.91, false
257, 24.00, 0.91, true
258, -30.00, 0.91, false
259, -26.00, 0.91, false
260, -29.00, 0.91, false
261, -29.00, 0.91, false
262, -29.00, 0.91, false
263, -29.00, 0.91, false
264, 22.00, 0.91, true
265, -29.00, 0.91, false
266, -29.00, 0.91, false
267, 23.00, 0.91, true
268, -31.00, 0.91, false
269, -29.00, 0.91, false
270, -28.00, 0.91, false
271, -30.00, 0.91, false
272, -26.00, 0.91, false
273, -29.00, 0.91, false
274, -29.00, 0.91, false
275, -30.00, 0.91, false
276, -30.00, 0.91, false
277, -31.00, 0.91, false
278, -31.00, 0.91, false
279, 24.00, 0.91, true
280, -27.00, 0.91, false
281, 22.00, 0.91, true
282, -28.00, 0.91, false
283, -29.00, 0.91, false
284, -28.00, 0.91, false
285, -29.00, 0.91, false
286, -31.00, 0.90, false
287, -31.00, 0.90, false
288, -28.00, 0.90, false
289, -28.00, 0.90, false
290, -30.00, 0.90, false
291, -31.00, 0.90, false
292, -29.00, 0.90, false
293, 24.00, 0.90, true
294, -28.00, 0.90, false
295, -29.00, 0.90, false
296, -29.00, 0.90, false
297, -30.00, 0.90, false
298, 25.00, 0.90, true
299, -31.00, 0.90, false
300, -30.00, 0.90, false
301, -28.00, 0.90, false
302, -28.00, 0.90, false
303, -29.00, 0.90, false
304, -29.00, 0.90, false
305, -29.00, 0.90, false
306, 24.00, 0.90, true
307, -29.00, 0.90, false
308, -29.00, 0.90, false
309, -29.00, 0.90, false
310, -31.00, 0.90, false
311, -30.00, 0.90, false
312, -28.00, 0.90, false
313, -29.00, 0.90, false
314, -32.00, 0.90, false
315, -29.00, 0.90, false
316, -28.00, 0.89, false
317, 24.00, 0.89, true
318, -31.00, 0.89, false
319, -28.00, 0.89, false
320, -30.00, 0.89, false
321, -29.00, 0.89, false
322, -31.00, 0.89, false
323, -34.00, 0.89, false
324, -30.00, 0.89, false
325, -30.00, 0.89, false
326, -29.00, 0.89, false
327, -31.00, 0.89, false
328, -28.00, 0.89, false
329, -30.00, 0.89, false
330, -30.00, 0.89, false
331, -32.00, 0.89, false
332, 23.00, 0.89, true
333, -29.00, 0.89, false
334, -29.00, 0.89, false
335, 25.00, 0.89, true
336, -29.00, 0.89, false
337, -31.00, 0.89, false
338, -30.00, 0.89, false
339, -29.00, 0.89, false
340, -30.00, 0.89, false
341, -28.00, 0.89, false
342, -32.00, 0.89, false
343, -27.00, 0.89, false
344, -29.00, 0.89, false
345, -30.00, 0.89, false
346, -29.00, 0.88, false
347, -32.00, 0.88, false
348, -33.00, 0.88, false
349, -30.00, 0.88, false
350, -29.00, 0.88, false
351, -28.00, 0.88, false
352, -30.00, 0.88, false
353, -29.00, 0.88, false
354, -30.00, 0.88, false
355, -27.00, 0.88, false
356, -29.00, 0.88, false
357, -29.00, 0.88, false
358, -30.00, 0.88, false
359, -30.00, 0.88, false
360, -28.00, 0.88, false
361, -29.00, 0.88, false
362, -28.00, 0.88, false
363, -28.00, 0.88, false
364, -31.00, 0.88, false
365, -33.00, 0.88, false
366, -27.00, 0.88, false
367, 24.00, 0.88, true
368, -28.00, 0.88, false
369, -28.00, 0.88, false
370, -30.00, 0.88, false
371, -30.00, 0.88, false
372, -31.00, 0.88, false
373, -28.00, 0.88, false
374, -28.00, 0.88, false
375, -27.00, 0.88, false
376, -31.00, 0.88, false
377, -30.00, 0.87, false
378, -37.00, 0.87, false
379, -31.00, 0.87, false
380, -30.00, 0.87, false
381, -28.00, 0.87, false
382, -33.00, 0.87, false
383, -29.00, 0.87, false
384, 20.00, 0.87, true
385, -29.00, 0.87, false
386, 24.00, 0.87, true
387, -31.00, 0.87, false
388, -27.00, 0.87, false
389, -29.00, 0.87, false
390, 25.00, 0.87, true
391, -30.00, 0.87, false
392, -33.00, 0.87, false
393, -28.00, 0.87, false
394, -30.00, 0.87, false
395, -28.00, 0.87, false
396, -33.00, 0.87, false
397, -30.00, 0.87, false
398, -31.00, 0.87, false
399, -26.00, 0.87, false
400, -30.00, 0.87, false
401, -30.00, 0.87, false
402, -30.00, 0.87, false
403, -31.00, 0.87, false
404, -28.00, 0.87, false
405, 25.00, 0.87, true
406, -29.00, 0.87, false
407, -30.00, 0.86, false
408, -29.00, 0.86, false
409, -27.00, 0.86, false
410, -28.00, 0.86, false
411, -30.00, 0.86, false
412, -29.00, 0.86, false
413, -28.00, 0.86, false
414, -27.00, 0.86, false
415, -28.00, 0.86, false
416, 24.00, 0.86, true
417, -29.00, 0.86, false
418, -29.00, 0.86, false
419, -27.00, 0.86, false
420, -27.00, 0.86, false
421, -31.00, 0.86, false
422, -27.00, 0.86, false
423, -30.00, 0.86, false
424, 24.00, 0.86, true
425, -29.00, 0.86, false
426, -29.00, 0.86, false
427, -27.00, 0.86, false
428, -31.00, 0.86, false
429, 22.00, 0.86, true
430, -29.00, 0.86, false
431, -27.00, 0.86, false
432, -33.00, 0.86, false
433, -30.00, 0.86, false
434, -31.00, 0.86, false
435, -30.00, 0.86, false
436, -27.00, 0.86, false
437, -29.00, 0.85, false
438, 24.00, 0.85, true
439, -30.00, 0.85, false
440, 25.00, 0.85, true
441, -28.00, 0.85, false
442, 24.00, 0.85, true
443, -32.00, 0.85, false
444, -29.00, 0.85, false
445, -32.00, 0.85, false
446, -28.00, 0.85, false
447, 23.00, 0.85, true
448, -28.00, 0.85, false
449, -29.00, 0.85, false
450, -28.00, 0.85, false
451, 23.00, 0.85, true
452, -31.00, 0.85, false
453, -28.00, 0.85, false
454, -28.00, 0.85, false
455, -33.00, 0.85, false
456, -28.00, 0.85, false
457, -27.00, 0.85, false
458, -28.00, 0.85, false
459, -30.00, 0.85, false
460, -28.00, 0.85, false
461, -29.00, 0.85, false
462, -29.00, 0.85, false
463, -26.00, 0.85, false
464, -30.00, 0.85, false
465, -31.00, 0.85, false
466, -28.00, 0.85, false
467, -29.00, 0.85, false
468, -29.00, 0.84, false
469, 22.00, 0.84, true
470, -31.00, 0.84, false
471, -28.00, 0.84, false
472, -30.00, 0.84, false
473, -28.00, 0.84, false
474, 24.00, 0.84, true
475, -29.00, 0.84, false
476, -29.00, 0.84, false
477, -29.00, 0.84, false
478, -31.00, 0.84, false
479, 23.00, 0.84, true
480, -27.00, 0.84, false
481, -31.00, 0.84, false
482, -29.00, 0.84, false
483, -29.00, 0.84, false
484, -28.00, 0.84, false
485, -29.00, 0.84, false
486, 24.00, 0.84, true
487, -27.00, 0.84, false
488, -30.00, 0.84, false
489, -31.00, 0.84, false
490, -27.00, 0.84, false
491, -28.00, 0.84, false
492, -29.00, 0.84, false
493, -33.00, 0.84, false
494, -28.00, 0.84, false
495, -27.00, 0.84, false
496, -27.00, 0.84, false
497, -31.00, 0.84, false
498, -29.00, 0.83, false
499, -28.00, 0.83, false
500, -31.00, 0.83, false
501, -30.00, 0.83, false
502, -28.00, 0.83, false
503, -30.00, 0.83, false
504, 24.00, 0.83, true
505, -30.00, 0.83, false
506, -31.00, 0.83, false
507, -29.00, 0.83, false
508, -31.00, 0.83, false
509, -29.00, 0.83, false
510, -29.00, 0.83, false
511, -30.00, 0.83, false
512, -27.00, 0.83, false
513, -28.00, 0.83, false
514, -28.00, 0.83, false
515, -29.00, 0.83, false
516, -26.00, 0.83, false
517, -27.00, 0.83, false
518, -27.00, 0.83, false
519, -29.00, 0.83, false
520, -28.00, 0.83, false
521, -31.00, 0.83, false
522, -28.00, 0.83, false
523, -30.00, 0.83, false
524, -28.00, 0.83, false
525, 25.00, 0.83, true
526, -28.00, 0.83, false
527, -30.00, 0.83, false
528, -29.00, 0.82, false
529, 22.00, 0.82, true
530, -35.00, 0.82, false
531, -28.00, 0.82, false
532, -28.00, 0.82, false
533, -29.00, 0.82, false
534, 23.00, 0.82, true
535, 25.00, 0.82, true
536, -29.00, 0.82, false
537, -27.00, 0.82, false
538, -27.00, 0.82, false
539, -26.00, 0.82, false
540, -28.00, 0.82, false
541, -31.00, 0.82, false
542, 21.00, 0.82, true
543, -28.00, 0.82, false
544, -30.00, 0.82, false
545, 23.00, 0.82, true
546, -30.00, 0.82, false
547, -30.00, 0.82, false
548, -28.00, 0.82, false
549, 24.00, 0.82, true
550, -28.00, 0.82, false
551, -29.00, 0.82, false
552, -28.00, 0.82, false
553, -29.00, 0.82, false
554, -29.00, 0.82, false
555, -28.00, 0.82, false
556, -27.00, 0.82, false
557, -29.00, 0.82, false
558, -30.00, 0.82, false
559, -29.00, 0.81, false
560, -27.00, 0.81, false
561, -31.00, 0.81, false
562, -29.00, 0.81, false
563, -28.00, 0.81, false
564, -30.00, 0.81, false
565, -28.00, 0.81, false
566, -29.00, 0.81, false
567, -29.00, 0.81, false
568, -29.00, 0.81, false
569, -28.00, 0.81, false
570, -29.00, 0.81, false
571, -32.00, 0.81, false
572, 24.00, 0.81, true
573, -28.00, 0.81, false
574, -30.00, 0.81, false
575, -29.00, 0.81, false
576, -29.00, 0.81, false
577, -28.00, 0.81, false
578, -29.00, 0.81, false
579, -30.00, 0.81, false
580, 25.00, 0.81, true
581, -28.00, 0.81, false
582, -27.00, 0.81, false
583, -29.00, 0.81, false
584, -31.00, 0.81, false
585, -29.00, 0.81, false
586, -28.00, 0.81, false
587, -32.00, 0.81, false
588, -30.00, 0.81, false
589, -32.00, 0.80, false
590, -32.00, 0.80, false
591, -29.00, 0.80, false
592, -29.00, 0.80, false
593, -26.00, 0.80, false
594, -30.00, 0.80, false
595, 23.00, 0.80, true
596, -27.00, 0.80, false
597, -32.00, 0.80, false
598, 23.00, 0.80, true
599, -33.00, 0.80, false
600, -28.00, 0.80, false
601, -30.00, 0.80, false
602, -29.00, 0.80, false
603, -31.00, 0.80, false
604, -29.00, 0.80, false
605, -29.00, 0.80, false
606, -28.00, 0.80, false
607, -28.00, 0.80, false
608, -28.00, 0.80, false
609, -29.00, 0.80, false
610, -29.00, 0.80, false
611, -29.00, 0.80, false
612, -29.00, 0.80, false
613, -30.00, 0.80, false
614, -30.00, 0.80, false
615, -28.00, 0.80, false
616, -27.00, 0.80, false
617, -28.00, 0.80, false
618, -31.00, 0.80, false
619, -29.00, 0.79, false
620, -30.00, 0.79, false
621, -30.00, 0.79, false
622, -29.00, 0.79, false
623, -29.00, 0.79, false
624, -28.00, 0.79, false
625, -27.00, 0.79, false
626, -31.00, 0.79, false
627, -27.00, 0.79, false
628, -27.00, 0.79, false
629, -30.00, 0.79, false
630, -29.00, 0.79, false
631, -29.00, 0.79, false
632, -29.00, 0.79, false
633, -29.00, 0.79, false
634, -32.00, 0.79, false
635, -26.00, 0.79, false
636, -29.00, 0.79, false
637, -30.00, 0.79, false
638, -30.00, 0.79, false
639, 23.00, 0.79, true
640, -30.00, 0.79, false
641, 23.00, 0.79, true
642, -28.00, 0.79, false
643, 23.00, 0.79, true
644, -29.00, 0.79, false
645, -27.00, 0.79, false
646, -29.00, 0.79, false
647, -26.00, 0.79, false
648, -27.00, 0.79, false
649, -27.00, 0.79, false
650, -30.00, 0.78, false
651, -30.00, 0.78, false
652, -31.00, 0.78, false
653, -28.00, 0.78, false
654, -27.00, 0.78, false
655, 25.00, 0.78, true
656, 24.00, 0.78, true
657, -28.00, 0.78, false
658, -31.00, 0.78, false
659, -31.00, 0.78, false
660, -28.00, 0.78, false
661, -30.00, 0.78, false
662, -29.00, 0.78, false
663, -31.00, 0.78, false
664, -28.00, 0.78, false
665, 23.00, 0.78, true
666, -29.00, 0.78, false
667, -28.00, 0.78, false
668, -29.00, 0.78, false
669, -30.00, 0.78, false
670, -29.00, 0.78, false
671, -28.00, 0.78, false
672, -28.00, 0.78, false
673, -29.00, 0.78, false
674, -29.00, 0.78, false
675, -29.00, 0.78, false
676, -30.00, 0.78, false
677, 24.00, 0.78, true
678, -29.00, 0.78, false
679, -28.00, 0.78, false
680, -29.00, 0.77, false
681, -27.00, 0.77, false
682, -30.00, 0.77, false
683, -31.00, 0.77, false
684, -28.00, 0.77, false
685, -29.00, 0.77, false
686, -32.00, 0.77, false
687, -27.00, 0.77, false
688, -38.00, 0.77, false
689, -28.00, 0.77, false
690, -28.00, 0.77, false
691, -28.00, 0.77, false
692, -28.00, 0.77, false
693, 25.00, 0.77, true
694, -27.00, 0.77, false
695, -27.00, 0.77, false
696, -30.00, 0.77, false
697, -27.00, 0.77, false
698, -29.00, 0.77, false
699, -30.00, 0.77, false
700, -29.00, 0.77, false
701, -29.00, 0.77, false
702, -30.00, 0.77, false
703, -29.00, 0.77, false
704, -30.00, 0.77, false
705, -28.00, 0.77, false
706, -28.00, 0.77, false
707, -30.00, 0.77, false
708, -30.00, 0.77, false
709, -28.00, 0.77, false
710, -27.00, 0.76, false
711, -29.00, 0.76, false
712, -30.00, 0.76, false
713, 24.00, 0.76, true
714, -30.00, 0.76, false
715, -28.00, 0.76, false
716, -28.00, 0.76, false
717, -30.00, 0.76, false
718, -27.00, 0.76, false
719, -28.00, 0.76, false
720, -30.00, 0.76, false
721, -27.00, 0.76, false
722, -28.00, 0.76, false
723, -28.00, 0.76, false
724, -30.00, 0.76, false
725, -30.00, 0.76, false
726, -29.00, 0.76, false
727, -27.00, 0.76, false
728, -28.00, 0.76, false
729, -30.00, 0.76, false
730, -28.00, 0.76, false
731, -29.00, 0.76, false
732, -27.00, 0.76, false
733, -30.00, 0.76, false
734, -27.00, 0.76, false
735, -29.00, 0.76, false
736, -28.00, 0.76, false
737, -31.00, 0.76, false
738, -28.00, 0.76, false
739, -28.00, 0.76, false
740, -29.00, 0.76, false
741, -28.00, 0.75, false
742, -31.00, 0.75, false
743, -30.00, 0.75, false
744, -29.00, 0.75, false
745, 25.00, 0.75, true
746, -27.00, 0.75, false
747, -28.00, 0.75, false
748, -30.00, 0.75, false
749, -30.00, 0.75, false
750, -31.00, 0.75, false
751, -29.00, 0.75, false
752, -31.00, 0.75, false
753, -31.00, 0.75, false
754, -32.00, 0.75, false
755, -27.00, 0.75, false
756, -27.00, 0.75, false
757, -28.00, 0.75, false
758, -28.00, 0.75, false
759, -31.00, 0.75, false
760, -29.00, 0.75, false
761, -28.00, 0.75, false
762, -29.00, 0.75, false
763, -32.00, 0.75, false
764, -32.00, 0.75, false
765, -32.00, 0.75, false
766, -29.00, 0.75, false
767, -28.00, 0.75, false
768, -26.00, 0.75, false
769, -26.00, 0.75, false
770, -30.00, 0.75, false
771, -29.00, 0.74, false
772, -29.00, 0.74, false
773, -29.00, 0.74, false
774, -30.00, 0.74, false
775, -28.00, 0.74, false
776, -29.00, 0.74, false
777, -28.00, 0.74, false
778, -27.00, 0.74, false
779, -29.00, 0.74, false
780, -28.00, 0.74, false
781, -28.00, 0.74, false
782, -28.00, 0.74, false
783, -28.00, 0.74, false
784, -29.00, 0.74, false
785, -30.00, 0.74, false
786, -29.00, 0.74, false
787, -27.00, 0.74, false
788, -28.00, 0.74, false
789, 24.00, 0.74, true
790, -29.00, 0.74, false
791, -29.00, 0.74, false
792, -31.00, 0.74, false
793, -29.00, 0.74, false
794, -29.00, 0.74, false
795, -30.00, 0.74, false
796, -30.00, 0.74, false
797, -31.00, 0.74, false
798, -29.00, 0.74, false
799, 24.00, 0.74, true
800, -27.00, 0.74, false
801, -29.00, 0.73, false
802, -29.00, 0.73, false
803, -28.00, 0.73, false
804, 23.00, 0.73, true
805, -30.00, 0.73, false
806, -26.00, 0.73, false
807, -27.00, 0.73, false
808, -28.00, 0.73, false
809, 25.00, 0.73, true
810, -29.00, 0.73, false
811, -29.00, 0.73, false
812, 25.00, 0.73, true
813, -28.00, 0.73, false
814, 25.00, 0.73, true
815, -28.00, 0.73, false
816, -31.00, 0.73, false
817, -32.00, 0.73, false
818, 25.00, 0.73, true
819, -29.00, 0.73, false
820, -28.00, 0.73, false
821, -29.00, 0.73, false
822, -31.00, 0.73, false
823, -28.00, 0.73, false
824, 24.00, 0.73, true
825, -27.00, 0.73, false
826, -33.00, 0.73, false
827, 25.00, 0.73, true
828, -30.00, 0.73, false
829, -33.00, 0.73, false
830, -28.00, 0.73, false
831, -27.00, 0.73, false
832, -27.00, 0.72, false
833, 24.00, 0.72, true
834, 23.00, 0.72, true
835, -36.00, 0.72, false
836, -28.00, 0.72, false
837, -27.00, 0.72, false
838, -28.00, 0.72, false
839, -30.00, 0.72, false
840, -29.00, 0.72, false
841, -28.00, 0.72, false
842, -28.00, 0.72, false
843, 25.00, 0.72, true
844, -29.00, 0.72, false
845, -27.00, 0.72, false
846, -31.00, 0.72, false
847, -29.00, 0.72, false
848, -27.00, 0.72, false
849, -32.00, 0.72, false
850, -26.00, 0.72, false
851, -29.00, 0.72, false
852, -29.00, 0.72, false
853, -29.00, 0.72, false
854, -29.00, 0.72, false
855, 23.00, 0.72, true
856, -30.00, 0.72, false
857, -31.00, 0.72, false
858, 25.00, 0.72, true
859, -28.00, 0.72, false
860, -28.00, 0.72, false
861, -27.00, 0.72, false
862, -29.00, 0.71, false
863, -27.00, 0.71, false
864, -28.00, 0.71, false
865, -28.00, 0.71, false
866, -32.00, 0.71, false
867, -28.00, 0.71, false
868, -31.00, 0.71, false
869, -28.00, 0.71, false
870, -31.00, 0.71, false
871, -28.00, 0.71, false
872, -29.00, 0.71, false
873, -29.00, 0.71, false
874, -28.00, 0.71, false
875, -30.00, 0.71, false
876, -28.00, 0.71, false
877, -30.00, 0.71, false
878, -30.00, 0.71, false
879, -26.00, 0.71, false
880, -30.00, 0.71, false
881, -29.00, 0.71, false
882, -28.00, 0.71, false
883, -28.00, 0.71, false
884, -29.00, 0.71, false
885, -30.00, 0.71, false
886, -27.00, 0.71, false
887, -27.00, 0.71, false
888, -27.00, 0.71, false
889, -29.00, 0.71, false
890, -28.00, 0.71, false
891, -28.00, 0.71, false
892, -32.00, 0.70, false
893, 25.00, 0.70, true
894, -27.00, 0.70, false
895, -28.00, 0.70, false
896, -29.00, 0.70, false
897, -27.00, 0.70, false
898, -32.00, 0.70, false
899, -32.00, 0.70, false
900, -28.00, 0.70, false
901, -30.00, 0.70, false
902, -28.00, 0.70, false
903, 24.00, 0.70, true
904, 23.00, 0.70, true
905, -29.00, 0.70, false
906, 24.00, 0.70, true
907, -29.00, 0.70, false
908, -30.00, 0.70, false
909, -28.00, 0.70, false
910, -26.00, 0.70, false
911, 23.00, 0.70, true
912, -31.00, 0.70, false
913, -27.00, 0.70, false
914, -27.00, 0.70, false
915, 25.00, 0.70, true
916, -30.00, 0.70, false
917, -28.00, 0.70, false
918, -29.00, 0.70, false
919, -30.00, 0.70, false
920, -27.00, 0.70, false
921, -27.00, 0.70, false
922, -29.00, 0.70, false
923, 22.00, 0.69, true
924, 23.00, 0.69, true
925, -28.00, 0.69, false
926, 24.00, 0.69, true
927, -29.00, 0.69, false
928, -30.00, 0.69, false
929, -29.00, 0.69, false
930, -30.00, 0.69, false
931, 22.00, 0.69, true
932, -28.00, 0.69, false
933, -29.00, 0.69, false
934, -28.00, 0.69, false
935, -29.00, 0.69, false
936, -26.00, 0.69, false
937, -28.00, 0.69, false
938, -30.00, 0.69, false
939, -29.00, 0.69, false
940, -29.00, 0.69, false
941, -28.00, 0.69, false
942, -28.00, 0.69, false
943, -28.00, 0.69, false
944, 23.00, 0.69, true
945, -30.00, 0.69, false
946, -29.00, 0.69, false
947, -28.00, 0.69, false
948, -29.00, 0.69, false
949, -27.00, 0.69, false
950, -29.00, 0.69, false
951, -27.00, 0.69, false
952, -29.00, 0.69, false
953, -27.00, 0.68, false
954, -29.00, 0.68, false
955, -30.00, 0.68, false
956, -29.00, 0.68, false
957, -28.00, 0.68, false
958, -28.00, 0.68, false
959, -33.00, 0.68, false
960, 22.00, 0.68, true
961, -28.00, 0.68, false
962, -27.00, 0.68, false
963, -30.00, 0.68, false
964, -27.00, 0.68, false
965, 24.00, 0.68, true
966, -29.00, 0.68, false
967, -28.00, 0.68, false
968, -28.00, 0.68, false
969, -30.00, 0.68, false
970, 24.00, 0.68, true
971, -29.00, 0.68, false
972, -27.00, 0.68, false
973, -29.00, 0.68, false
974, -27.00, 0.68, false
975, -30.00, 0.68, false
976, -29.00, 0.68, false
977, -29.00, 0.68, false
978, -32.00, 0.68, false
979, -29.00, 0.68, false
980, 23.00, 0.68, true
981, -28.00, 0.68, false
982, -28.00, 0.68, false
983, -28.00, 0.67, false
984, -28.00, 0.67, false
985, -32.00, 0.67, false
986, -28.00, 0.67, false
987, -28.00, 0.67, false
988, -27.00, 0.67, false
989, -28.00, 0.67, false
990, -29.00, 0.67, false
991, -28.00, 0.67, false
992, -30.00, 0.67, false
993, -29.00, 0.67, false
994, -29.00, 0.67, false
995, -28.00, 0.67, false
996, -29.00, 0.67, false
